"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"6205","chrX",3714229,3714937,709,"*","suvar1_peak_8526",144,".",3.45127,16.4574,14.437,330,"X",3714207,3714809,"suvar2_peak_8966",217,".",3.98709,24.0644,21.7802,270,581,"Intron (FBtr0070584/FBgn0015286, intron 1 of 5)",6,3704610,3719635,15026,2,"FBgn0015286","FBtr0070584",4698,"31332","Rala","Ras-like protein A"
"6206","chrX",3715521,3716128,608,"*","suvar1_peak_8527",79,".",2.78699,9.69079,7.92491,435,"X",3715687,3716062,"suvar2_peak_8967",102,".",2.97802,12.2106,10.2726,173,375,"Intron (FBtr0070584/FBgn0015286, intron 1 of 5)",6,3704610,3719635,15026,2,"FBgn0015286","FBtr0070584",3507,"31332","Rala","Ras-like protein A"
"6207","chrX",3718838,3720668,1831,"*","suvar1_peak_8528",1968,".",10.6709,201.792,196.843,959,"X",3718772,3720550,"suvar2_peak_8968",2361,".",14.048,241.776,236.195,1028,1713,"Promoter",6,3704610,3719635,15026,2,"FBgn0015286","FBtr0070584",0,"31332","Rala","Ras-like protein A"
"6208","chrX",3740939,3741368,430,"*","suvar1_peak_8529",58,".",2.16791,7.51457,5.8498,226,"X",3741100,3741349,"suvar2_peak_8969",43,".",2.12446,5.95855,4.33907,89,249,"Intron (FBtr0301659/FBgn0283657, intron 2 of 8)",6,3739897,3789770,49874,1,"FBgn0283657","FBtr0333751",1042,"318206","Tlk","Tousled-like kinase"
"6209","chrX",3747470,3747785,316,"*","suvar1_peak_8534",63,".",2.53318,8.04798,6.35741,174,"X",3747350,3747687,"suvar2_peak_8970",51,".",2.32794,6.79196,5.118,194,218,"Promoter",6,3747163,3786636,39474,1,"FBgn0283657","FBtr0112680",307,"318206","Tlk","Tousled-like kinase"
"6210","chrX",3748000,3748247,248,"*","suvar1_peak_8535",53,".",2.37064,6.98083,5.34461,34,"X",3747882,3748210,"suvar2_peak_8971",45,".",2.30186,6.13451,4.50302,202,211,"Promoter",6,3749061,3786636,37576,1,"FBgn0283657","FBtr0345319",-814,"318206","Tlk","Tousled-like kinase"
"6211","chrX",3811205,3811712,508,"*","suvar1_peak_8536",121,".",3.29285,14.0761,12.1358,317,"X",3811220,3811714,"suvar2_peak_8972",166,".",3.71039,18.7722,16.6175,355,492,"Promoter",6,3811698,3857621,45924,1,"FBgn0000542","FBtr0112801",0,"31339","ec","echinus"
"6212","chrX",3835756,3836115,360,"*","suvar1_peak_8537",172,".",3.64369,19.3084,17.2002,205,"X",3835836,3836142,"suvar2_peak_8973",180,".",3.83019,20.2544,18.0628,128,279,"Promoter",6,3836080,3857621,21542,1,"FBgn0000542","FBtr0070606",0,"31339","ec","echinus"
"6213","chrX",3841378,3841927,550,"*","suvar1_peak_8538",116,".",3.25138,13.5328,11.612,302,"X",3841270,3841876,"suvar2_peak_8974",111,".",3.13817,13.1184,11.1443,433,499,"Exon (FBtr0112801/FBgn0000542, exon 3 of 6)",6,3845898,3857621,11724,1,"FBgn0000542","FBtr0112802",-3971,"31339","ec","echinus"
"6214","chrX",3861354,3861655,302,"*","suvar1_peak_8539",38,".",2.08073,5.43924,3.89104,148,"X",3861406,3861627,"suvar2_peak_8975",39,".",2.22516,5.58954,3.9956,61,221,"Promoter",6,3857230,3862061,4832,2,"FBgn0019661","FBtr0345714",406,"3772376","lncRNA:roX1","long non-coding RNA on the X 1"
"6215","chrX",3861989,3862971,983,"*","suvar1_peak_8540",519,".",5.34161,54.6956,51.9024,643,"X",3862094,3862904,"suvar2_peak_8976",484,".",6.15006,51.2235,48.4833,567,810,"Promoter",6,3857230,3862061,4832,2,"FBgn0019661","FBtr0345714",0,"3772376","lncRNA:roX1","long non-coding RNA on the X 1"
"6216","chrX",3880546,3881188,643,"*","suvar1_peak_8541",65,".",2.30733,8.29026,6.58826,205,"X",3880706,3881035,"suvar2_peak_8977",45,".",2.21154,6.17744,4.54248,250,329,"Promoter",6,3880748,3882967,2220,1,"FBgn0285910","FBtr0070611",0,"31342","VhaAC39-1","Vacuolar H[+] ATPase AC39 subunit 1"
"6217","chrX",3936045,3936624,580,"*","suvar1_peak_8542",123,".",3.19481,14.2704,12.3244,369,"X",3936116,3936515,"suvar2_peak_8979",43,".",2.0909,5.95855,4.33907,269,399,"Promoter",6,3932000,3936227,4228,2,"FBgn0029685","FBtr0345712",0,"31347","CG2938","uncharacterized protein"
"6218","chrX",3948915,3950145,1231,"*","suvar1_peak_8543",221,".",3.78254,24.3644,22.1185,218,"X",3948949,3949438,"suvar2_peak_8980",96,".",2.74738,11.5258,9.6164,125,489,"Promoter",6,3948975,3954086,5112,1,"FBgn0029687","FBtr0070616",0,"31349","Vap33","VAMP-associated protein 33kDa"
"6219","chrX",3964806,3965451,646,"*","suvar1_peak_8544",367,".",4.85603,39.3537,36.7969,489,"X",3965066,3965441,"suvar2_peak_8982",191,".",3.70864,21.3626,19.1422,216,375,"Promoter",6,3955543,3965327,9785,2,"FBgn0029688","FBtr0070626",0,"31350","lva","lava lamp"
"6220","chrX",3968350,3969030,681,"*","suvar1_peak_8545",262,".",4.31439,28.5565,26.2121,473,"X",3968368,3969071,"suvar2_peak_8983",321,".",4.79767,34.6886,32.1955,461,662,"Promoter",6,3965435,3968655,3221,2,"FBgn0029689","FBtr0070625",0,"31351","CG6428","uncharacterized protein"
"6221","chrX",4100655,4101200,546,"*","suvar1_peak_8546",119,".",2.9853,13.9273,11.9927,303,"X",4100791,4101084,"suvar2_peak_8984",53,".",2.22516,7.04678,5.35622,250,293,"Promoter",6,4097592,4101031,3440,2,"FBgn0029693","FBtr0343297",0,"31355","Cmtr1","Cap methyltransferase 1"
"6222","chrX",4104067,4104478,412,"*","suvar1_peak_8547",203,".",4.00985,22.4998,20.3034,189,"X",4103953,4104495,"suvar2_peak_8985",128,".",3.17651,14.8355,12.8006,350,412,"Promoter",6,4104342,4105791,1450,1,"FBgn0000221","FBtr0070638",0,"31358","brn","brainiac"
"6223","chrX",4105552,4107713,2162,"*","suvar1_peak_8548",1977,".",11.4375,202.69,197.723,357,"X",4105537,4106452,"suvar2_peak_8986",2097,".",11.8557,214.61,209.738,362,901,"Promoter",6,4106113,4110636,4524,1,"FBgn0026084","FBtr0070639",0,"31359","cib","ciboulot"
"6224","chrX",4108626,4108953,328,"*","suvar1_peak_8549",40,".",2.11112,5.61004,4.05062,138,"X",4108429,4108741,"suvar2_peak_8988",29,".",1.96488,4.4396,2.93725,150,116,"Promoter",6,4108949,4110981,2033,1,"FBgn0026084","FBtr0307206",0,"31359","cib","ciboulot"
"6225","chrX",4113668,4114107,440,"*","suvar1_peak_8550",75,".",2.63371,9.35005,7.59985,200,"X",4113587,4113840,"suvar2_peak_8989",21,".",1.73835,3.52465,2.11148,171,173,"Promoter",6,4111156,4113734,2579,2,"FBgn0026079","FBtr0070669",0,"45064","Nsun2","NOP2-Sun domain family, member 2"
"6226","chrX",4116614,4117949,1336,"*","suvar1_peak_8551",101,".",2.63536,11.9984,10.1354,894,"X",4117269,4118165,"suvar2_peak_8990",87,".",2.64211,10.6137,8.74253,177,680,"Promoter",6,4114800,4116949,2150,2,"FBgn0026080","FBtr0333186",0,"31362","Tip60","Tat interactive protein 60kDa"
"6227","chrX",4131050,4131330,281,"*","suvar1_peak_8552",68,".",2.50202,8.59735,6.87962,116,"X",4131121,4131493,"suvar2_peak_8991",75,".",2.65298,9.35005,7.53821,225,209,"Promoter",6,4131211,4132833,1623,1,"FBgn0066114","FBtr0070644",0,"251900","GlcAT-I","Glucuronyltransferase I"
"6228","chrX",4214384,4214744,361,"*","suvar1_peak_8553",240,".",4.45395,26.3837,24.0888,190,"X",4214392,4214714,"suvar2_peak_8993",260,".",4.59072,28.459,26.0809,169,322,"Distal Intergenic",6,4213025,4213421,397,1,"FBgn0262980","FBtr0306816",1359,"12798106","CG43288","uncharacterized protein"
"6229","chrX",4238685,4239031,347,"*","suvar1_peak_8554",183,".",3.91487,20.5259,18.3824,201,"X",4238659,4239045,"suvar2_peak_8994",172,".",3.7439,19.3806,17.2101,183,347,"Distal Intergenic",6,4241887,4242826,940,2,"FBgn0041252","FBtr0070663",3795,"31367","Femcoat","femcoat"
"6230","chrX",4240077,4240433,357,"*","suvar1_peak_8555",295,".",4.95157,31.9762,29.5559,143,"X",4240056,4240450,"suvar2_peak_8995",266,".",3.93077,29.0166,26.628,237,357,"Distal Intergenic",6,4241887,4242826,940,2,"FBgn0041252","FBtr0070663",2393,"31367","Femcoat","femcoat"
"6231","chrX",4309910,4310602,693,"*","suvar1_peak_8556",338,".",5.28331,36.387,33.8818,307,"X",4309508,4310609,"suvar2_peak_8996",390,".",5.37522,41.6792,39.0725,670,693,"Distal Intergenic",6,4311279,4311799,521,2,"FBgn0040906","FBtr0345707",1197,"50380","CG15579","uncharacterized protein"
"6232","chrX",4321804,4322890,1087,"*","suvar1_peak_8558",1207,".",9.09683,124.348,120.755,639,"X",4321969,4322858,"suvar2_peak_8997",998,".",8.58434,103.179,99.8283,485,889,"Promoter",6,4321764,4322231,468,2,"FBgn0040907","FBtr0070655",0,"50381","mRpL33","mitochondrial ribosomal protein L33"
"6233","chrX",4366087,4366659,573,"*","suvar1_peak_8560",1641,".",11.9366,168.371,164.156,273,"X",4366094,4366682,"suvar2_peak_8998",1520,".",10.9397,155.971,152.04,257,565,"Promoter",6,4366417,4371136,4720,1,"FBgn0029706","FBtr0070652",0,"31377","CG3626","uncharacterized protein"
"6234","chrX",4529867,4530712,846,"*","suvar1_peak_8561",769,".",6.69244,80.038,76.9359,225,"X",4529877,4530615,"suvar2_peak_8999",861,".",8.5902,89.3334,86.1303,202,738,"Promoter",6,4530231,4533840,3610,1,"FBgn0029708","FBtr0070674",0,"31380","CG3556","uncharacterized protein"
"6235","chrX",4540152,4540895,744,"*","suvar1_peak_8562",149,".",3.52632,17.0051,14.9667,632,"X",4540175,4540992,"suvar2_peak_9000",59,".",2.36139,7.65652,5.93309,557,720,"Promoter",6,4535635,4540626,4992,2,"FBgn0003210","FBtr0070702",0,"31381","rb","ruby"
"6236","chrX",4548375,4548957,583,"*","suvar1_peak_8563",65,".",2.28,8.29026,6.58826,437,"X",4548483,4549000,"suvar2_peak_9001",76,".",2.49367,9.43961,7.62357,369,474,"Promoter",6,4544617,4548794,4178,2,"FBgn0029711","FBtr0308917",0,"31384","Usf","Usf"
"6237","chrX",4551571,4552251,681,"*","suvar1_peak_8564",105,".",3.12698,12.4694,10.5888,456,"X",4551596,4552260,"suvar2_peak_9002",43,".",2.0909,5.95855,4.33907,471,655,"Promoter",6,4549883,4551878,1996,2,"FBgn0029713","FBtr0070699",0,"31386","CG11436","uncharacterized protein"
"6238","chrX",4553972,4554439,468,"*","suvar1_peak_8565",524,".",6.10022,55.2227,52.4222,286,"X",4553947,4554441,"suvar2_peak_9003",303,".",4.1778,32.7816,30.3217,324,468,"Promoter",6,4553117,4554197,1081,2,"FBgn0029715","FBtr0070698",0,"31388","CG11444","uncharacterized protein"
"6239","chrX",4587422,4587697,276,"*","suvar1_peak_8566",55,".",2.50496,7.22473,5.57364,156,"X",4587463,4587858,"suvar2_peak_9004",64,".",2.56596,8.2374,6.47877,77,234,"Intron (FBtr0344480/FBgn0052773, intron 1 of 4)",6,4570991,4571929,939,2,"FBgn0029717","FBtr0070697",-15493,"31390","CG12684","uncharacterized protein"
"6240","chrX",4649574,4650422,849,"*","suvar1_peak_8567",133,".",3.30703,15.3432,13.3585,661,"X",4649885,4650252,"suvar2_peak_9006",98,".",2.86772,11.7997,9.87847,177,367,"Promoter",6,4650015,4658005,7991,1,"FBgn0022942","FBtr0070683",0,"44409","Cbp80","cap binding protein 80"
"6241","chrX",4657819,4658391,573,"*","suvar1_peak_8568",503,".",6.52735,53.1128,50.3409,241,"X",4657793,4658424,"suvar2_peak_9007",427,".",5.23876,45.4445,42.7835,266,573,"3' UTR",6,4651955,4654497,2543,2,"FBgn0029719","FBtr0070689",-3322,"31401","CG15473","uncharacterized protein"
"6242","chrX",4666020,4666663,644,"*","suvar1_peak_8572",59,".",2.40436,7.59357,5.92487,518,"X",4666376,4666701,"suvar2_peak_9009",62,".",2.57219,8.04352,6.29781,193,287,"Promoter",6,4658158,4666700,8543,2,"FBgn0029720","FBtr0070688",37,"31402","CG3009","uncharacterized protein"
"6243","chrX",4666948,4667455,508,"*","suvar1_peak_8573",1683,".",11.8822,172.611,168.318,272,"X",4666956,4667438,"suvar2_peak_9010",1459,".",10.5403,149.797,145.946,232,482,"Promoter",6,4658577,4666700,8124,2,"FBgn0029720","FBtr0300468",-248,"31402","CG3009","uncharacterized protein"
"6244","chrX",4676708,4677789,1082,"*","suvar1_peak_8574",29,".",1.96897,4.41766,2.94121,166,"X",4677208,4677864,"suvar2_peak_9011",56,".",2.47793,7.36703,5.65713,445,581,"Promoter",6,4667290,4677533,10244,2,"FBgn0262699","FBtr0070687",0,"45922","fzr","fizzy-related"
"6245","chrX",4678148,4679934,1787,"*","suvar1_peak_8575",246,".",3.85452,26.9865,24.6778,1475,"X",4678150,4679099,"suvar2_peak_9012",127,".",3.35826,14.7393,12.7078,111,949,"Promoter",6,4667290,4679537,12248,2,"FBgn0262699","FBtr0070686",0,"45922","fzr","fizzy-related"
"6246","chrX",4684565,4685142,578,"*","suvar1_peak_8576",175,".",3.63537,19.7061,17.5883,196,"X",4684431,4685478,"suvar2_peak_9014",160,".",3.66637,18.1756,16.0392,362,578,"Exon (FBtr0343531/FBgn0022768, exon 1 of 3)",6,4679988,4686903,6916,2,"FBgn0022768","FBtr0343531",1761,"31404","Pp2C1","Protein phosphatase 2C"
"6247","chrX",4686117,4687000,884,"*","suvar1_peak_8577",122,".",2.70585,14.1475,12.2047,423,"X",4686352,4686974,"suvar2_peak_9015",64,".",2.35941,8.20837,6.45489,540,622,"Promoter",6,4679988,4686903,6916,2,"FBgn0022768","FBtr0343531",0,"31404","Pp2C1","Protein phosphatase 2C"
"6248","chrX",4702231,4703125,895,"*","suvar1_peak_8582",226,".",3.74339,24.8851,22.6259,169,"X",4702304,4702969,"suvar2_peak_9016",107,".",2.97109,12.6878,10.7317,243,665,"Promoter",6,4702284,4705123,2840,1,"FBgn0028325","FBtr0070709",0,"31406","Pdha","Pyruvate dehydrogenase E1 alpha subunit"
"6249","chrX",4707306,4707645,340,"*","suvar1_peak_8583",283,".",4.30984,30.7598,28.3668,172,"X",4707256,4707879,"suvar2_peak_9017",560,".",6.83556,58.8638,56.0251,190,340,"Promoter",6,4707916,4728744,20829,1,"FBgn0029723","FBtr0070713",-271,"31408","Proc-R","Proctolin receptor"
"6250","chrX",4908925,4909404,480,"*","suvar1_peak_8584",84,".",2.59925,10.2383,8.44868,318,"X",4909028,4909347,"suvar2_peak_9018",49,".",2.24142,6.65384,4.98664,174,319,"Promoter",6,4909102,4914961,5860,1,"FBgn0052772","FBtr0300997",0,"31420","CG32772","uncharacterized protein"
"6251","chrX",4911136,4912110,975,"*","suvar1_peak_8585",105,".",3.12698,12.4694,10.5888,123,"X",4911109,4911744,"suvar2_peak_9020",121,".",3.27022,14.1915,12.1802,134,609,"Promoter",6,4912381,4914961,2581,1,"FBgn0052772","FBtr0342951",-271,"31420","CG32772","uncharacterized protein"
"6252","chrX",4918418,4919774,1357,"*","suvar1_peak_8587",336,".",4.76809,36.1385,33.6377,809,"X",4918509,4919753,"suvar2_peak_9021",132,".",2.86762,15.3259,13.275,456,1244,"Promoter",6,4915280,4918447,3168,2,"FBgn0029736","FBtr0300998",0,"31422","CG4041","uncharacterized protein"
"6253","chrX",4939028,4939539,512,"*","suvar1_peak_8590",115,".",2.83276,13.4989,11.5812,154,"X",4939040,4939378,"suvar2_peak_9025",57,".",2.21622,7.44108,5.72764,155,338,"Promoter",6,4939128,4954090,14963,1,"FBgn0004368","FBtr0070725",0,"31425","Ptp4E","Protein tyrosine phosphatase 4E"
"6254","chrX",4955884,4956646,763,"*","suvar1_peak_8592",1716,".",13.1251,176.064,171.692,541,"X",4955976,4956618,"suvar2_peak_9027",1237,".",9.71572,127.354,123.761,435,642,"3' UTR",6,4959929,4961128,1200,2,"FBgn0061196","FBtr0070727",4482,"31426","CG15468","uncharacterized protein"
"6255","chrX",5130199,5130466,268,"*","suvar1_peak_8594",51,".",2.42202,6.80343,5.17618,108,"X",5130228,5130557,"suvar2_peak_9032",87,".",2.87407,10.5726,8.70346,143,238,"Intron (FBtr0344650/FBgn0266098, intron 2 of 28)",6,5131898,5132985,1088,1,"FBgn0029745","FBtr0070741",-1432,"31433","Rpn13R","Regulatory particle non-ATPase 13-related"
"6256","chrX",5142142,5142662,521,"*","suvar1_peak_8595",68,".",2.50202,8.59735,6.87962,308,"X",5142227,5142793,"suvar2_peak_9033",91,".",2.91809,11.0655,9.17305,395,435,"Intron (FBtr0344650/FBgn0266098, intron 2 of 28)",6,5131898,5132985,1088,1,"FBgn0029745","FBtr0070741",10244,"31433","Rpn13R","Regulatory particle non-ATPase 13-related"
"6257","chrX",5152955,5153498,544,"*","suvar1_peak_8597",322,".",5.03067,34.725,32.2494,152,"X",5152986,5153478,"suvar2_peak_9035",352,".",5.339,37.8421,35.2957,217,492,"Intron (FBtr0344650/FBgn0266098, intron 2 of 28)",6,5165310,5254864,89555,1,"FBgn0029746","FBtr0070742",-11812,"31434","CG15465","uncharacterized protein"
"6258","chrX",5289640,5290065,426,"*","suvar1_peak_8598",861,".",8.58433,89.3334,86.1311,217,"X",5289619,5290054,"suvar2_peak_9038",858,".",8.68425,89.0397,85.8408,238,415,"Distal Intergenic",6,5296066,5302894,6829,1,"FBgn0261803","FBtr0303278",-6001,"31438","CG42749","uncharacterized protein"
"6259","chrX",5308889,5309535,647,"*","suvar1_peak_8599",149,".",3.45666,17.0035,14.9652,284,"X",5309061,5309308,"suvar2_peak_9039",75,".",2.65542,9.36125,7.54902,167,247,"Promoter",6,5309242,5310501,1260,1,"FBgn0003449","FBtr0070748",0,"31442","snf","sans fille"
"6260","chrX",5311677,5312325,649,"*","suvar1_peak_8600",55,".",2.46349,7.22473,5.57364,194,"X",5312082,5312607,"suvar2_peak_9040",60,".",2.52194,7.79748,6.06468,128,243,"Promoter",6,5312171,5313122,952,1,"FBgn0011761","FBtr0345745",0,"31444","dhd","deadhead"
"6261","chrX",5317223,5317465,243,"*","suvar1_peak_8601",38,".",2.08073,5.43924,3.89104,49,"X",5316960,5317422,"suvar2_peak_9041",37,".",2.16981,5.36405,3.78546,144,200,"Promoter",6,5315130,5317295,2166,2,"FBgn0029754","FBtr0301881",0,"31446","CG15930","uncharacterized protein"
"6262","chrX",5322348,5322934,587,"*","suvar1_peak_8602",309,".",4.47137,33.4138,30.9655,405,"X",5322360,5322876,"suvar2_peak_9042",248,".",4.21868,27.2472,24.8923,336,516,"Promoter",6,5318928,5322489,3562,2,"FBgn0014024","FBtr0340477",0,"31448","Rnp4F","RNA-binding protein 4F"
"6263","chrX",5329206,5330111,906,"*","suvar1_peak_8603",313,".",4.90001,33.8423,31.3842,214,"X",5329072,5329587,"suvar2_peak_9043",165,".",3.379,18.6537,16.5058,304,382,"Promoter",6,5329876,5332435,2560,1,"FBgn0026751","FBtr0070763",0,"31451","XRCC1","XRCC1"
"6264","chrX",5332327,5333374,1048,"*","suvar1_peak_8604",679,".",6.8809,70.9905,67.9915,203,"X",5332277,5333106,"suvar2_peak_9044",413,".",5.77916,44.0124,41.3715,238,780,"Promoter",6,5332499,5334449,1951,1,"FBgn0010014","FBtr0308348",0,"44317","CanB","Calcineurin B"
"6265","chrX",5336925,5338693,1769,"*","suvar1_peak_8608",331,".",5.20037,35.6396,33.1479,577,"X",5337244,5338657,"suvar2_peak_9046",160,".",3.66637,18.1756,16.0392,288,1413,"Distal Intergenic",6,5340236,5397118,56883,1,"FBgn0029761","FBtr0301950",-1543,"31456","SK","small conductance calcium-activated potassium channel"
"6266","chrX",5347936,5348816,881,"*","suvar1_peak_8611",55,".",2.46349,7.22473,5.57364,409,"X",5348129,5348470,"suvar2_peak_9048",25,".",1.9855,4.06226,2.59259,178,341,"Intron (FBtr0301950/FBgn0029761, intron 2 of 10)",6,5340236,5405138,64903,1,"FBgn0029761","FBtr0331604",7700,"31456","SK","small conductance calcium-activated potassium channel"
"6267","chrX",5420355,5421187,833,"*","suvar1_peak_8615",249,".",3.89146,27.2899,24.9735,471,"X",5420395,5421118,"suvar2_peak_9051",118,".",2.98345,13.8418,11.8417,442,723,"Promoter",6,5413827,5420867,7041,2,"FBgn0263987","FBtr0070794",0,"31459","spoon","spoonbill"
"6268","chrX",5422061,5422487,427,"*","suvar1_peak_8617",43,".",2.05848,5.95961,4.3813,242,"X",5422159,5422488,"suvar2_peak_9052",25,".",1.9855,4.06226,2.59259,141,328,"Promoter",6,5422183,5426906,4724,1,"FBgn0029763","FBtr0070775",0,"31458","Usp16-45","Ubiquitin specific protease 16/45"
"6269","chrX",5434538,5435070,533,"*","suvar1_peak_8619",132,".",3.41725,15.1853,13.2064,169,"X",5434591,5435128,"suvar2_peak_9054",143,".",3.4903,16.4261,14.3408,157,479,"Intron (FBtr0340602/FBgn0265664, intron 1 of 1)",6,5433439,5435797,2359,1,"FBgn0265664","FBtr0340602",1099,"19835814","lncRNA:CR44471","long non-coding RNA:CR44471"
"6270","chrX",5513216,5513619,404,"*","suvar1_peak_8620",650,".",7.32081,68.0624,65.0958,189,"X",5513243,5513600,"suvar2_peak_9056",272,".",3.96165,29.6334,27.2334,151,357,"Distal Intergenic",6,5516608,5518771,2164,1,"FBgn0029771","FBtr0345785",-2989,"31466","CG12730","uncharacterized protein"
"6271","chrX",5524181,5524946,766,"*","suvar1_peak_8622",1418,".",8.73481,145.692,141.831,489,"X",5524300,5524903,"suvar2_peak_9057",1673,".",11.7376,171.524,167.392,380,603,"Promoter",6,5524302,5524465,164,2,"FBgn0086667","FBtr0091788",0,"3771886","snoRNA:Psi28S-3342","ncRNA"
"6272","chrX",5563411,5563755,345,"*","suvar1_peak_8623",155,".",3.56973,17.6068,15.5494,208,"X",5563451,5563719,"suvar2_peak_9058",132,".",3.40227,15.2944,13.2443,142,268,"Distal Intergenic",6,5528927,5560183,31257,2,"FBgn0263512","FBtr0343015",-3228,"31469","Vsx2","Visual system homeobox 2"
"6273","chrX",5573392,5573730,339,"*","suvar1_peak_8624",109,".",2.92439,12.8609,10.9663,118,"X",5573438,5573692,"suvar2_peak_9059",77,".",2.78604,9.61209,7.78544,80,254,"Distal Intergenic",6,5528927,5560183,31257,2,"FBgn0263512","FBtr0343015",-13209,"31469","Vsx2","Visual system homeobox 2"
"6274","chrX",5588382,5588835,454,"*","suvar1_peak_8625",491,".",5.94907,51.9539,49.1992,259,"X",5588465,5588849,"suvar2_peak_9060",484,".",6.19239,51.2235,48.4833,170,370,"Distal Intergenic",6,5594255,5612215,17961,1,"FBgn0263511","FBtr0070781",-5420,"31470","Vsx1","Visual system homeobox 1"
"6275","chrX",5612977,5613498,522,"*","suvar1_peak_8626",1147,".",10.0151,118.294,114.773,293,"X",5612968,5613507,"suvar2_peak_9061",1271,".",11.0171,130.81,127.179,287,522,"Promoter",6,5613325,5614467,1143,2,"FBgn0085464","FBtr0112736",969,"31471","CG34435","uncharacterized protein"
"6276","chrX",5621464,5622700,1237,"*","suvar1_peak_8627",196,".",4.08074,21.7852,19.607,852,"X",5622059,5622623,"suvar2_peak_9062",112,".",3.09991,13.226,11.2484,320,564,"Promoter",6,5619136,5622539,3404,2,"FBgn0004687","FBtr0070783",0,"31474","Mlc-c","Myosin light chain cytoplasmic"
"6277","chrX",5636559,5638687,2129,"*","suvar1_peak_8628",90,".",2.61807,10.8644,9.04972,1247,"X",5637542,5638520,"suvar2_peak_9065",70,".",2.46666,8.87757,7.08832,426,978,"Promoter",6,5627669,5637594,9926,2,"FBgn0259994","FBtr0300466",0,"8674066","OtopLa","Otopetrin-like a"
"6278","chrX",5646762,5647654,893,"*","suvar1_peak_8630",64,".",2.58789,8.09678,6.40311,727,"X",5646671,5647469,"suvar2_peak_9066",83,".",2.75717,10.1706,8.31867,600,708,"Promoter",6,5625676,5648487,22812,2,"FBgn0259994","FBtr0310286",833,"8674066","OtopLa","Otopetrin-like a"
"6279","chrX",5658433,5658692,260,"*","suvar1_peak_8633",44,".",2.29762,5.99139,4.40926,106,"X",5658366,5658751,"suvar2_peak_9068",64,".",2.56596,8.2374,6.47877,211,260,"Intron (FBtr0331167/FBgn0259150, intron 2 of 6)",6,5650567,5662861,12295,2,"FBgn0259150","FBtr0331167",4169,"7354434","OtopLc","Otopetrin-like c"
